CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
80831,Si Ma (Marvel)(Earth-55921),,,,,"Si Ma and her colleague Nero were scientists who worked for Bio-Armor, a technological research firm contracted by the Stark Defense Corporation. Under the leadership of SDC's founder Howard Stark, Si Ma and Nero were instrumental in creating a bacterial body sheathe that would render an individual impervious to most conventional forms of injury.Howard Stark lost controlling interest in Stark Defense Corporation to his rival Zebediah Stane, but fortunately, Stane had no legal ownership over projects designed by Bio-Armor. |||| |||| Following the birth of Howard's son Antonio, Si Ma contributed to the process that bonded the infant with the Bio-Armor technology. She continued to work for Howard Stark and served as the primary personal physician for young Antonio."
1453,Ocean Master,Orm Curry Marius ,1453_20081115063400_char.jpg,,,"Aquaman's half brother. Always trying to outdo his powered brother, constantly in trouble. Lost his memory and became Ocean Master. Determined to become master and king of all the oceans. From http://aqua.gjovaag.com"
3685,Oedi,Oedi ,3685_20140824075828_char.jpg,,,Born on the planet Caldor. Oedi is the member of a genetically engined race crossing man and cat.
7484,Earthquake (Marvel),Unrevealed ,7484_20070110223333_char.jpg,"Earthquake is an alien possessed of the psionic ability to create tremors in the surface of a planet by projecting waves of seismic energy. Earthquake can vary the intensity of the tremors he causes, from a minor shake to a large quake. The limit to the area that he can affect is as yet unknown, as is the maximum intensity of the quakes that he can cause.",,"The scientifically-minded Earthquake is a member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire. Earthquake was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the X-Men over the fate of Phoenix, a primal force of the cosmos that had assumed the form of the X-Man Jean Grey. |||| |||| Later, after the formerly-exiled Deathbird had usurped the Shi'ar throne, Earthquake was amongst those Imperial Guard members who clashed with the British team of costumed adventurers known as Excalibur and the team of interstellar freebooters known as the Starjammers over the fate of the then-bearer of the cosmic Phoenix Force, the alternate future daughter of the X-Man Jean Grey named Rachel Summers. |||| |||| Much later, the intergalactic teleporter Lila Cheney transported the X-Men to the Shi'ar Empire at the behest of then-Empress Deathbird in time to see Lilandra regain her throne. Not all was as it seemed, however, as in reality a group of Warskrulls, using technology to allow them to duplicate superpowers, had captured and impersonated Xavier, using his telepathy to control Lilandra and the Imperial Guard, including Earthquake. After the ruse was discovered by the X-Men and all the Warskrull impostors were exposed, Lilandra settled matters with Deathbird, discovering her sister did not want the throne anymore. During her time as ruling Shi'ar Majestrix, Deathbird had come to despise the responsibilities of maintaining the needs of an Empire as large as the Shi'ar's. |||| |||| During the war between the Shi'ar and Kree Empires, Earthquake was amongst a small contingent of the Imperial Guard that defended their Empress Lilandra against the Kree super-team known as Starforce. |||| |||| When the Empress Lilandra learned of the many Earth heroes that had sacrificed their lives to stop the malevolent psionic being named Onslaught, she dispatched eight members of the Imperial Guard, including Earthquake, to protect Earth. While on Earth, the Guard uncovered a plot by a militant Kree faction to simulate a radical political activist group in revenge for Earth's involvement in the Kree/Shi'ar war. In reality, the group created a 'nega-reactor', similar to the bomb that was used on the Kree. However, this plot was stopped by the Guard, but not before the reactor was used by the Kree's leader, the Supreme Intelligence, to re-incorporate itself after being presumably killed at the end of the war. |||| |||| Subsequently, Earthquake was amongst those Imperial Guard members who defended Lilandra against an assassination attempt by the Kree Ronan the Accuser and his unwilling agents, the royal family of the Earth race known as the Inhumans. ||||"
35547,Kaliber (DC) (01),,,Kaliber can shoot bullets of light feeding off his 'kirilian aura'.,,Member of the second Task Force X.
80488,Fire (DC)(JL3000),Beatriz 'Bea' Da Costa ,,,,None entered.
233,Mist (01 - Kyle),Kyle ,233_20081229160928_char.jpg,,,None entered.
3243,Fancy Dan (Marvel)(Ultimate),Dan Rubenstein ,3243_20140125233837_char.jpg,,,None entered.
7986,Echo (DC)(06 - Russian),Isabella Cheranova ,,Sensitive mind powers the receiver in her helmet enabling her to read others' thoughts and intercept sound waves; natural athlete trained in the use of firearms and other weapons.,,None entered.
547,Agent Liberty (01 - Benjamin Lockwood),Benjamin Lockwood ,547_20111120132842_char.jpg,"Agent Liberty's costume has equipment that can generate a force-shield of energy capable of deflecting bullets, weapons such as retracting blades, and a jetpack that allows him to fly for short distances. Agent Liberty is also a skilled hand-to-hand combatant.",,"Agent Liberty's real name is Benjamin Lockwood. He once worked for the CIA but ultimately left in disgust with their methods and the types of missions he was being asked to undertake. He later became so disenchanted with the Federal Government as a whole that he joined the paramilitary group called the Sons Of Liberty, who outfitted him with the costume and weaponry he uses as Agent Liberty. In the beginning, Lockwood used his Agent Liberty guise to help the Sons' stated cause of overturning the current governmental regime, which brought him into conflict with Superman; however, when the Sons' leadership asked him to perform an assassination of politician Pete Ross, Lockwood refused, and left the Sons to go solo. During his time working with the Sons, Agent Liberty also briefly assisted the Justice League against the villain Brainiac in the crossover Panic in the Sky. |||| |||| Lockwood helps bring down the Sons by sending vital information to the reporter Clark Kent. |||| |||| Lockwood learns that one of the founders of the Sons of Liberty was in actuality his former CIA mentor, and he became so disgusted with this that he burned his Agent Liberty costume, vowing to never undertake that identity again. |||| |||| However, he does take it up later. At one time, unwillingly, as one of many brainwashed victims of a cult started by the villain Brainiac.[2] Agent Liberty and the other kidnapped meta-humans are rescued by Huntress and Vixen. Later, during the literally Earth-shaking crisis of Infinite Crisis, Agent Liberty shows up at a mass for fallen and missing superheroes. Dozens of other heroes are also in attendance. |||| |||| |||| The death of Agent Liberty. Art by Pete Woods.Dozens of heroes, Agent Liberty included, also gather to defend the city of Metropolis from the Secret Society of Super-Villains.[3] Liberty is seen heading for a heavily armed cyborg being. Ultimately, the Society loses the battle. |||| |||| Agent Liberty comes out of retirement to act as a member of the President's security detail while meeting with Superman and other Kryptonians newly arrived on Earth. |||| |||| He was apparently killed when Superwoman uses her heat vision on him after she caught him spying on Sam Lane and Lex Luthor.[5] His body is later discovered in the harbor and upon an autopsy it is discovered that Agent Liberty's suit had sent out a distress signal at the moment of his death, leaving clues to who killed him. |||| |||| His body was dumped in Metropolis Harbor where it was discovered and brought ashore by a group of boaters. Metropolis Metacrimes Inspector headed the investigation into Agent Liberty's murder, but before he could remove Liberty's armor, Lucy Lane had Agent Liberty's body removed from Metropolis City Hospital."
