CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
127,Metamorpheus,,,,,None entered.
2744,Hulk (Marvel)(Ultimate)(01 - Bruce Banner),Robert Bruce Banner ,2744_20071013044041_char.jpg,"Superhuman Strength: The Hulk possesses the capacity for nearly limitless physical strength and the uppermost limit of the Hulk's vast strength remains a mystery. He has proven strong enough to break a needle composed of the Ultimate Marvel Universe's version of Adamantium. In times of stress the Hulk's adrenaline level escalates, causing a corresponding escalation in strength. This is not accompanied by an additional gain in mass, but does appear to promote increased levels of energy efficiency. To date the Hulk has never apparently been provoked into demonstrating a maximum output of strength, hence his upper limit remains a mystery. However, whatever the limit, it is well in excess of 100 tons. The Hulk's great strength also exends into the highly developed muscles of his legs and allow shim to leap great distances. Currently the single longest recorded jump is upwards of 3 miles. |||| |||| Superhuman Stamina: The Hulk's body counteracts fatique poisons; while fighting others in an enraged state, he can maintain peak output for hours on end and still continue to become even stronger as his anger escalates. He has swum the Atlantic Ocean from the Eastern Seaboard of the USA to France without rest. |||| |||| Superhuman Durability: In addition to great strength, the Hulk's body possesses a high degree of resistance to injury, pain, and disease. The Hulk's skin is capable of withstanding great heat without blistering, great cold without freezing, and tremendous levels of physical trauma. The Hulk's resistance to harm has extended to the point where he can withstand a zero point detonation of a nuclear weapon. He has also been able to resist Jovian atmospheric pressures. |||| |||| Regenerative Healing Factor: The Hulk is capable of regenerating damaged or destroyed areas of his body with far greater speed and efficiency than an ordinary human. Wounds that would be deadly to most other creatures take a short period time for the Hulk to recover. The Hulk's highly efficient physiology renders him immune to all known Earthly diseases. |||| |||| Superhuman speed: Hulk has been seen running at speeds greater than 200mph |||| |||| |||| Abilities |||| Bruce Banner is a brilliant scientist with extensive knowledge of human anatomy. He is also a highly rated expert in radiation and its effects on the human body. The Hulk, while having no formal training, is a formidable hand to hand combatant simply due to his great physical attributes. He typically uses street fighting and brawling techniques that make full use of his strength. |||| |||| |||| Strength level |||| Ultimate Hulk has been seen to overpower Ultimate Thor in physical combat, engage and overpower the Abomination during the invasion of the Liberators as well as engaging and nearly overwhelming a combined force of two versions of Squadron Supreme, the Ultimate X-Men, the Ultimate Fantastic Four and the Ultimates before being narrowly defeated. He has been rated as having a strength level in excess of 100 tons, in the same tier as Thanos and the Silver Searcher.",,"As a result in a failed attempt of re-creating the Super Soldier Serum that made the famed Captain America, Bruce Banner mutated and became the green Hulk, fighting Spider-man and destroying Chelsea piers. After this incident Bruce Banner became somewhat a pariah. |||| |||| In The Ultimates, Banner had to take a long leave after the incident before being re-instated. He had to get three blood tests a day and they were unable to find traces of Hulk cells for 12 weeks. Banner frequently took pills to prevent himself from sleeping because he said 'Being asleep felt too much like the Hulk being awake'. |||| |||| He got demoted to second-in-charge after the Pyms. When the body of Captain America is found in the Arctic Ocean, Banner's job changes from recreating the Super Soldier Serum to extracting the Super Soldier Serum from Captain America. |||| |||| After seeing the Pyms make more advances, he began to look at himself as a failure, because he had failed to complete his task and because of his broken relationship with Betty. |||| |||| Since the Ultimates didn't seem to have any action, Bruce decided to make some. He carefully devised a plan where the Ultimates would appear to be heroes. He set up an antidote with an adamantium needle. He mixed the Super Soldier Serum with the Hulk serum and injected himself with it. He became the Grey Hulk. He climbed a building King Kong style, wanting to kill Freddie Prinze Junior out of jealousy. |||| |||| This Hulk was much stronger than the original. He took on all the Ultimates and even broke an adamantium needle. This Hulk was more like Banner's inner emotions let out, being over protective of Betty, and talking about how Betty made him horny. He was finally reverted to Banner by Wasp when she stung part of his brain, rendering him unconscious. |||| |||| He was held in a special cell and had to take medication frequently. He said he could control his rage by watching 'Curb Your Enthusiasm'. He escaped during the 'Ultimate War' and ate 3 doctors. He was restrained and again held captive. |||| |||| When the Chitauri came to invade Earth, they decided they needed the Hulk's help. They threw Banner off a helicopter to traumatize him and turn him into the Hulk and told him that Kleiser was with Betty. The Hulk ended up eating Herr Kleiser and was reverted to Banner via Antidote Arrow by Hawkeye. |||| |||| News of the connection between Hulk and Banner spread through the media via Black Widow. S.H.I.E.L.D., embarrassed, held a trial for the Hulk and gave him a death sentence for killing over 800 people. They sedated Banner with sedative made by Pym and put him on an ship where they would nuke it and destroy the Hulk forever. Banner transformed into the Hulk before he landed on the Island. It is speculated that the sedative was specially formulated so Banner would survive. |||| |||| Banner then made a secret phone call to Pym. |||| |||| Banner then managed to swim to a Parisian Beach. Banner turns into the Hulk after he gets infuriated by a Parisian psychologist. Then he relocates himself to a farm but again gets infuriated when he is mocked about eating tofurkey, a tofu turkey substitute. Then he goes to Tibet to search for the Panchen Lama, who he discovers is only a child, to find out why he turns into the Hulk when he's angry. |||| |||| Hee says he has recently gotten 'in touch with his inner psychopath' and gets stepped on by a giant robot, turning into the Hulk at his own will. He assists the Ultimates against the Liberators by eating the Abomination."
8302,Ibac (Post-Crisis),,8302_20080518054217_char.jpg,,,None entered.
43284,Lara (Earth-31),,,,,None entered.
120,Michelle Torres,,,,,None entered.
131,Fadeaway Man,Anton Lamont ,131_20080527184404_char.jpg,,,"Dr. Anton Lamont was an art history professor who was cataloging the possession noted occultist Alessandro Cagliostro.  He deduced the cloak's design and used it to lead a life of crime.  Become a master thief, Lamont was stopped by Hawkman, Hawkgirl and Batman on different occasions. |||| |||| Looking to retire, Lamont took up an offer for one last job to destroy his old foe, Hawkman.   He assembled a collection of villains from Hawkman’s past for the job.  They succeeded for a moment, but Hawkman returned with a vengeance.  Hawkman took the Cloak of Cagliostro but before disappearing altogether Lamont recovered the cloak."
80487,Elongated Man (DC)(JL3000),Ralph Dibny ,,,,Stretchable sleuth.
13829,Morgan Edge (DC)(Post Crisis),,,,,"Post-Crisis he is both the head of GBS and Intergang, unambiguously. Like Luthor, he's a businessman with a secret life as a criminal."
1801,Solarr (Marvel),Silas King ,1801_20071021072600_char.jpg,,,None entered.
27099,Jeronimus Corneliszoon,,,,,None entered.
9,Cyclops (Marvel)(03 - Scott Summers),Scott Summers ,9_20050924203346_char.jpg,"Cyclops possesses the mutant ability to project a beam of heat-less ruby-colored concussive force from his eyes, which act as inter-dimensional apertures between this universe and another. Cyclops' body constantly absorbs ambient energy, such as sunlight, from his environment into his body's cells that allows him to open the apertures. Cyclops' mind generates a psionic field that is attuned to the forces that maintain the apertures. Because this field envelops his body, it automatically shunts the other-dimensional particles back into their point of origin when they collide with his body. Thus, his body is protected from the effects of the particles, and even the thin membranes of his eyelids are sufficient to block the emission of energy. The synthetic ruby quartz crystal used to fashion the lenses of Cyclops' eye-wear is resonant to his minds' psionic field and is similarly protected. |||| |||| The width of Cyclops' optic blast is focused by his mind's psionic field with the same autonomic function that regulated his original eyes' ability to focus. As Cyclops focuses, the size of the apertures change and thus act as a valve to control the flow of particles and the beam's relative power. The height of Cyclops's eye-blast is controlled by his visor's adjustable slit. The beam's effective range is approximately 2,000 feet. |||| |||| Due to a head injury, Cyclops is unable to shut off his optic blasts at will and must therefore wear ruby quartz lenses to block the beams.",,"Scott Summers was the first of two sons born to Major Christopher Summers, a test pilot for the U.S. Air Force, and his wife Katherine. Christopher was flying his family home from vacation when their plane was attacked by a spacecraft from the interstellar Shi'ar Empire. To save their lives, Katherine pushed Scott and his brother Alex out of the plane with the only available parachute. Scott suffered a head injury upon landing, thus forever preventing him from controlling his mutant power by himself. |||| |||| With their parents presumed dead, the authorities separated the two boys. Alex was adopted, but Scott remained comatose in a hospital for a year. On recovering, he was placed in an orphanage in Omaha, Nebraska that was secretly controlled by his future enemy, the evil geneticist Mister Sinister. |||| |||| As a teenager, Scott came into the foster care of Jack Winters, a mutant criminal known as the Jack O'Diamonds. After Scott began to suffer from severe headaches he was sent to a specialist who discovered that lenses made of ruby quartz corrected the problem. Soon after, Scott's mutant power first erupted from his eyes as an uncontrollable blast of optic force. The blast demolished a crane, causing it to drop its payload toward a terrified crowd. Scott saved lives by obliterating the object with another blast, but the bystanders believed that he had tried to kill them and rallied into an angry mob. Scott fled, escaping on a freight train. |||| |||| Winters sought to use Scott's new-found talent in his crimes, and physically abused the young boy when he initially refused. However, Scott's display of power had attracted the attention of the mutant telepath Professor Charles Xavier, who teamed up with F.B.I. agent Fred Duncan in their mutual attempt to find Scott. Scott was rescued from Winters' clutches and was enlisted by Xavier as the first member of the X-Men, a team of young mutants who trained to use their powers in the fight for human/mutant equality. |||| |||| As Cyclops, Scott became deputy leader of the X-Men. While he was a skilled tactician, his social skills were lacking. Scott had fallen in love with his teammate Jean Grey, but his reserved demeanor prevented him from expressing his feelings for her for years. When Xavier's other original recruits left the fold following an encounter with the sentient island-being Krakoa, Cyclops stayed on as deputy leader of the new team. |||| |||| Shortly thereafter, the cosmic entity known as the Phoenix Force took Jean's place. When it committed suicide, Scott believed the love of his life had died and he left the X-Men. During his time away from the team, Scott met fishing boat captain Lee Forrester who helped him work through his grief. Scott eventually returned to the X-Men whereupon he met Madelyne Pryor, a woman who bore an uncanny resemblance to Jean. Unaware that Madelyne was a clone of Jean created by Sinister, Scott fell in love with Madelyne and they were soon married. Madelyne fell pregnant and bore Scott a son named Nathan Christopher. |||| |||| When the real Jean emerged from suspended animation, Scott abandoned his wife and son and rejoined the other original X-Men in establishing a new team, X-Factor. During a demonic invasion of New York City, X-Factor and the X-Men fought against a super-powered and insane Madelyne. The invasion was thwarted after Madelyne perished in combat with Jean. |||| |||| Later, the mutant warlord named Apocalypse infected baby Nathan with a techno-organic virus. To save his son's life, Scott had to allow a member of the Clan Askani to transport Nathan two millennia into the future, where it had been foreseen that he would deliver the world from Apocalypse’s clutches. X-Factor disbanded soon after, and its members returned to the ranks of the X-Men. Scott and his long-time love Jean were married, and whilst on their honeymoon their spirits were taken into the time-stream by the Clan Askani’s matriarch. Arriving in the future, they inhabited new bodies and raised Nathan for twelve years. When they returned to their own time and bodies, Nathan remained in the future and ultimately matured into his time's greatest hero: Cable. |||| |||| Following Professor X's arrest for crimes committed as the evil psionic entity Onslaught, Scott assumed the role of leadership of the X-Men once more. Soon after, the government sponsored mutant-hunting operation known as 'Zero Tolerance' took effect, and the villainous Bastion captured the X-Men. In his attempt to destroy mutant-kind, Bastion placed a nanotech bomb inside Scott’s body. The X-Men escaped, and the mutant doctor named Cecilia Reyes saved Scott’s life. Scott and his wife soon took a leave of absence from the X-Men for a period of recuperation. |||| |||| Not long after returning to the team, Scott and Jean soon found themselves embroiled in Apocalypse's bid for cosmic power by assembling 'The Twelve' - a group of mutants who would determine the fate of their kind that included Scott, Jean, and Cable. They were wired to a machine that would channel their awesome energies into Apocalypse, allowing him to absorb the body of the time-tossed powerful mutant teenager known as X-Man. As his teammates fell around him, a powerless Scott saved X-Man and merged with the would-be conqueror to create a new evil entity. Jean detected Scott's psyche inside Apocalypse and prevented the X-Men from destroying him, however he was presumed dead by most of his teammates. Only Jean and Cable refused to believe Scott had perished. |||| |||| Investigating rumors he was alive, the pair found him in the birthplace of Apocalypse in Akkaba, Egypt, struggling to reassert his mind over the villain's psyche. Ultimately, Jean was able to physically rip Apocalypse's essence from Scott's body using her mental powers, and Cable destroyed it with his own powers. |||| |||| Scott left for a small period of recuperation, during which he met and reconciled with his father. Afterwards, Scott returned to the X-Men, but his association with Apocalypse had given him a grimmer, more serious personality than ever before. As a result, many of his relationships became strained, including his marriage to Jean. Scott sought the counsel of his teammate Emma Frost and the pair began a psychic affair. When Jean discovered Scott's betrayal, he left the X-Men in order to sort out the mess his life had become. |||| |||| Following the outing of Professor X as a mutant to the world, his school was rechristened the Xavier Institute of Higher Learning and opened its doors to the mutant population at large, training and educating dozens of young new students to help them cope with their burgeoning abilities. After the death of his wife, Scott assumed the position of co-headmaster of the School alongside his new love, Emma. |||| |||| Cyclops's world was further upset when a mysterious mutant attacked and brought him and Marvel Girl to a secret abandoned facility. Cyclops eventually discovered that the mutant was none other than his brother Gabriel, who had been a student of Moira's that Professor X had sent to rescue Scott from Krakoa. Scott had witnessed the apparent deaths of Gabriel and his teammates; Xavier had mind-wiped him to alleviate the psychic trauma of the event. Shaken to the core, Cyclops expelled the then powerless Xavier from the Institute. |||| |||| Recently, a teenage version of Cyclops (along with the rest of the original X-Men) was brought from the past and is stranded in the present. This Cyclops has since been a member of the Starjammers and the Champions."
8381,Hyperion (Marvel)(01 - Zhib-Ran Duplicate),Zhib- Ran ,8381_20081209022327_char.jpg,,,"Hyperion first appeared in The Avengers #70 (November 1969) as a member of the Squadron Sinister, a group of supervillains assembled by the alien Grandmaster to fight the Avengers. This Hyperion was an alien from a subatomic parallel universe, pulled from his world by the Grandmaster for his own purposes, though later comics suggested that the Grandmaster simply created this Hyperion. |||| |||| After his initial clash with the Avengers, he had repeated clashes with the Defenders. Eventually he later fell in love with the heroine Thundra, although this was a brief love affair. Finally, he met the original Hyperion through the machinations of Emil Burbank (a.k.a.Master Menace) on Earth-Squadron. On this occasion Burbank battled Hyperion while holding captive the visiting Thor. Suffering defeat once more, Hyperion was taken captive on Earth-S but later found himself in an interdimensional vacuum as he attempted to escape confinement. |||| |||| During the Squadron's dominance on the world scene, Master Menace pulled Hyperion back through the interdimensional gulf and revealed his true origins. He was actually an inorganic duplicate created by the Grandmaster based on Hyperion I's physique. As such, he was revealed to be Marvel's version of Bizarro, although retaining sufficient, though uninspired, intellect. Master Menace caused the two Hyperions to swap places for several weeks, with the good version in the interdimensional void. The evil Hyperion proceeded to quickly fall in love with Zarda, (a.k.a. Power Princess), who reminded him of Thundra. The evil Hyperion secretly murdered Zarda's husband, the death appearing to result from natural causes. Forming a romance with the distraught heroine, this caused her confusion as the heroic version returned to Earth-S to battle his counterpart. During an epic struggle, with both emitting full intensity of their atomic vision, the evil version began to degrade rapidly, revealing his true nature. After Hyperion II's death, however, his counterpart Hyperion I resumed the romance with Zarda. |||| |||| Although this 'evil' version of Hyperion preceded the 'good' version in his appearance, he is considered Hyperion (II), while the former is considered Hyperion (I)."
1551,Doctor Mid-Nite (DC)(03 - Pieter Anton Cross),Pieter Anton Cross ,1551_20070916221259_char.jpg,Ability to see in the dark. |||| Medical Genius. |||| Weilds black-out bombs. ||||,A lab explosion resulted in him being left blind.,"Pieter Cross was born in Norway in 1962 to Dr. Theodoric Cross, a colleague of Alfred Nobel, and his wife. Pieter was a gifted kid who quickly became interested in medicine. At an early age he went to the United States where he graduated from Harvard Medical School at age 19. He then became a gifted surgeon, who developed advanced techniques in limb grafting. At some point he became involved in a well-publicized battle over insurance fraud that led to Cross' loss of residency. Although lawsuits were threatened they were never filed. Following the scandal Cross went underground and began operating outside the realm of the established medical community. He set up a free clinic in Portsmouth City to treat those who didn't have the money to get treatment elsewhere. Every night he went to the slums of the North East Side of the city where he helped out in any way he could, such as supplying the prostitutes with condoms, and delivering fresh spikes and gallons of bleach to the Mercy Mission for its needle exchange program. His nightly prowls soon earned him the nickname 'the Midnight Doctor'. Although he had no direct ties to the F.D.A. he has often unofficially helped out the government in various cases, and he also unofficially helps out at some of the larger hospitals in the city. |||| |||| Recently Cross got involved in a case regarding the drug A39, an accidental derivative of the Venom serum which got stolen from a government lab. When the drug suddenly turned up all over the streets Cross helped out the F.D.A. to get hold of a sample. However the heads of Preada Industries who were behind the mass-production of A39 learned of Cross' meddling in their business and became determined to get rid of him. Using one of their agents they managed to give Cross the drug which kicked in while Cross was driving home and as a result he lost control of the car and crashed. When he woke up he realized that he had lost his eyesight as a result of the blast from the crash, but he also found that the drug had interacted with some other chemicals in his bloodstream enabling his eyes to see the infrared spectrum. Cross then fashioned some special lenses that focused the other spectrums into his narrowed range. Determined to use his newfound abilities to the common good, he designed a costume for himself and adopted the identity of 'Doctor Mid-Nite' out of respect for the Golden Age hero and began operating under the cover of darkness to protect Portsmouth City against sinister agencies such as Praeda Industries. |||| |||| Doctor Mid-Nite is surrounded by a number of assistants, consisting of a number of persons whose eternal friendship Cross has earned by helping them out in their time of need. One of these is Camilla Marlowe, a young woman Cross came into contact with during the whole A39 affair, who has become a close confidant of the doctor and has set up the 'Dr. Mid-Nite Web Site', a site that free advice for the cyber-patients among other things. Other noteworthy assistants include Nite-Lite and Ice Sickle. |||| |||| Doctor Mid-Nite recently helped out the Justice Society of America on a case. Impressed with his work he was invited to join and he accepted."
62544,Fred Christ,,,,,None entered.
42240,Grimly Feendish,Grymleigh Gartside Fiendstein ,,,,None entered.
80833,Iron Man (Marvel)(Earth-55921),Antonio Stark ,,"Due to an accident while he was in the womb, Tony Stark possesses higher than normal body-wide 'undifferentiated' neural tissue, as if his whole body itself is a brain. As a result of this, he possesses a much higher than normal intelligence and a fantastic regenerative capacity. Tony has nearly total recall and a seemingly limitless capacity for multitasking. His neural tissue is a double-edged sword, however, as it makes his entire body incredibly sensitive to pain, even dust causes him excruciating pain. It also may play a role in his alcoholism, as his greater amount of neural tissue presumably multiplies the effects of alcohol. |||| |||| His bacterial bio-armor fits his body like a second skin, enhances his durability, and inhibits his chronic neurological pain.","Stark's body is more fragile than a normal person's, leading to the development of his armor. The armor has limited energy reserves that can be exhausted quickly in battle, though re-fueling can be performed wirelessly.","Blessed and cursed with extraordinary genius, Tony Stark was the son of inventor and defense contractor Howard Stark, and geneticist and educator Maria Stark. Howard met Maria while the two were working on an experimental biological agent that could work as body armor. The two fell in love and married. While Maria was pregnant she was bitten by a lab monkey (probably the rhesus species) and fatally infected with a regenerative virus. The virus mutated her unborn child, Tony, growing additional 'undifferentiated' neural tissue throughout his body, as if his whole body itself is a brain, which augmented his intelligence while causing chronic pain due to the over-stimulation of the neural cells that make up his skin. Maria died during childbirth, but Howard saved Tony by coating him in their bacterial bio-armor, which consumed ordinary skin but not Tony's constantly regenerating neural flesh. |||| |||| Business rival Zebediah Stane married Howard's scheming ex-wife Loni, with whom he stole Stark's company, and spent years trying to seize the bio-armor, which Howard had not patented. |||| |||| As a teenager, Tony befriended fellow prep school student Jim Rhodes and began developing his own 'Iron Man' armor technology. They also dealt with Zebediah's son Obadiah. |||| |||| Becoming a wealthy celebrity and science prodigy, young Tony founded multi-billion dollar design and manufacturing corporation Stark Enterprises. He also became an infamous playboy, alcoholic, and womanizer, suffering from recurring depression and secretly learning he was dying from an inoperable brain tumor."
24039,Margaret Thatcher,,,,,Prime Minister of Great Britain from 1979-1990 and one of the leaders of the Conservative Party.
64,Star-Spangled Kid (DC)(02 - Courtney Whitmore),Courtney Elizabeth Whitmore ,64_20070121145606_char.jpg,,,"Courtney is the stepdaughter of Pat Dugan. She finds Pemberton's gear in her stepfather's belongings and dons the Cosmic Converter Belt, with a costume of her own design. She begins her career as the second Star-Spangled Kid in order to annoy Dugan as partial revenge for him marrying her mother and supposedly forcing the family to move from Los Angeles to Blue Valley, Nebraska. Dugan, a skilled mechanic, designs and builds S.T.R.I.P.E., an armored robot which he rides in to accompany and protect her. Eventually, she joins the JSA and, after being given Starman Jack Knight's cosmic rod, changes her identity to Stargirl."
687,Gypsy (DC),Cindy Reynolds ,687_20070311192540_char.jpg,"Gypsy can turn herself invisible and, with a great deal of concentration, she can also other things invisible as well.",,None entered.
