CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
3221,Green Goblin (Marvel)(Ultimate),Norman Osborn ,3221_20070906052403_char.jpg,Green Goblin has superhuman strength and the ability to breathe fire. He also has a glider that he uses to transport himself.,,None entered.
548,Neron,,548_20050925140152_char.jpg,,,None entered.
13465,Antaeus (DC),,13465_20171124061301_char.jpg,"Possesses great strength, which is increased every time he touches the Earth.",,None entered.
758,Daniel Evans,,,,,None entered.
7843,Wildebeest (DC)(01),,7843_20090901042102_char.jpg,"Wildebeest wore an exosuit that amplified his sterngth, agility, and leaping ability to superhuman levels.  Wildebeest's photosensors in his eye maks preveted Jericho from taking mental possession of him. |||| |||| Wildebeest was an excellent hand-to-hand combatant, was incredibly intelligent, and was an extraordinary master of disguise.",,None entered.
256,Etrigan the Demon (DC),Etrigan ,256_20060720075930_char.jpg,,,None entered.
4174,Matthew Ryder,,,,,"When Waverider altered history to prevent Monarch from coming to power, Waverider was replaced in the future timeline by Matthew Rider, a normal human time traveler, who had been employed by Lex Luthor, but eventually became a member of the Linear Men. |||| |||| When the first Waverider was 'killed' prior to Zero Hour, Matthew Ryder allowed himself to become the new Waverider."
16994,Wanda Catherine Blake,,16994_20100608102947_char.jpg,,,None entered.
3131,Starfox (Marvel),Eros ,3131_20060314170941_char.jpg,"As an Eternal, Eros can harness cosmic energy for various purposes, although he has not developed his full potential (for instance, he seems to have little or no proficiency in molecular restructuring, though he once helped reverse one of Sersi's transmutations). He has a superhumanly strong and durable physique and ages far more slowly than most humanoids. His chief power is to stimulate the pleasure centers in the brains of others. Eros can surround himself with a personal force field so that he can travel through space and underwater, and can both fly and perform telekinetic stunts using his ability to harness gravitons.",,"750,000 years ago, Alars, a member of the Eternals of Earth, a cosmic-powered sub-species of humanity, departed Earth after his brother Zuras became the Eternals' leader. Alars journeyed to Titan, a moon of Saturn, where a band of exiled Eternal settlers had slaughtered each other in war. Alars married the only survivor, a young woman named Sui-San, and they transformed Titan into a paradise. Alars ruled the Eternals of Titan as Mentor and created ISAAC, a computer which serviced all of Titan's technological needs. |||| |||| The youngest son of Mentor and Sui-San, Eros had the natural ability to excite pleasure in others, but his power had no effect upon his mutant older brother, Thanos, who worshiped the cosmic embodiment of Death and led an army against Titan. During this assault, Thanos killed and dissected Sui-San, trying to learn why he was born different. While his brother was captivated by Death, Eros loved life, and began visiting other systems for adventure and romance. Eros even visited Earth at least once, and was remembered in Earth's legends. He had many lovers, but his only steady relationship was with the prostitute Heater Delight. Eros later helped Heater escape more than one possessive master, including Dark Roger and Axel the Rescorlan. While she was the property of Pro-Boscis the Procurer, Heater kept Eros from saving her because she didn't want his face damaged; she instead manipulated Pip the Troll into saving her. |||| |||| In recent times, Thanos conquered Titan with another army, slaughtering most of the Titans until Mentor and Eros were the only remaining resistance. Thanos, now seeking the Cosmic Cube, brought Rick Jones to Titan to learn its location. Rick was freed by Mentor, Eros and the Kree warrior Captain Marvel, who had been bonded to Rick; together, they battled Thanos' armies and drove off his lieutenant on Titan, the Super-Skrull. Mar-Vell ultimately bested Thanos by seemingly destroying the Cosmic Cube, and Mentor and Eros were able to rebuild Titan. Mar-Vell became a close friend of the Titans after his help. |||| |||| Thanos, however, had secretly left behind a programming virus compelling ISAAC to act on his behalf. Creating lieutenants for itself, ISAAC took the Titans captive. One lieutenant, Elysius, was attracted to Eros, but she later shifted her affections to Mar-Vell and changed sides when he came to Titan to oppose ISAAC. Mar-Vell ultimately drove Thanos' programming from ISAAC, saving Titan. Mar-Vell soon succumbed to cancer, spending his last days on Titan. Eros was devastated by the loss, and remained close to Elysius in the days that followed. Elysius eventually had ISAAC help her create a son from Mar-Vell's DNA; she named the child Genis. He was raised to believe that Eros was his father, and Eros helped maintain the facade until Genis' accelerated coming of age. |||| |||| Longing for new adventures, Eros visited Earth again and encountered the Avengers battling the Plantman. Eros asked to join their team and was accepted as an Avenger-in-training; but the Avengers were reluctant to present a man named 'Eros' to the public so the Wasp rechristened him 'Starfox.' Eros was chagrined to meet fellow trainee Captain Marvel (Monica Rambeau), and he looked down on her, still stung by the death of Mar-Vell. Starfox learned teamwork and responsibility amongst the Avengers, but still found time to engage in several romantic liaisons, including a one-night stand with his teammate She-Hulk. The team also valued Starfox for his scientific knowledge as he was serving on a roster devoid of the Avengers' usual scientific geniuses. After many of the Avengers were taken to Battleworld to serve in the Beyonder's 'Secret Wars,' the Vision became the Avengers' chairman and promoted Starfox to full membership to fill out the roster. Starfox retained his standing when the other Avengers returned. |||| |||| One evening, Starfox invited himself and the Wasp to a party in Soho which was held by Sersi, a member of Earth's Eternals. When Sersi was brought to the Eternals' city of Olympia to participate in a gathering of all Eternals, Starfox was brought along. In Olympia, he fascinated his Earth-bound cousins with the story of how Alars had founded Titan. Starfox participated in the Eternals' Ritual of the Uni-Mind, merging with them into a single psionic entity; but when the villain Maelstrom tried to siphon the Uni-Mind's power for himself, and the Vision and Scarlet Witch freed the Eternals from the Uni-Mind. Starfox managed to incapacitate Maelstrom with his pleasure powers, which he revealed to the Avengers for the first time. Maelstrom caused his own death by having his servant Deathurge kill him so that he could live anew in another cloned body. The Avengers subsequently thwarted Maelstrom's next plot to halt the Earth's rotation. After seeing Captain Marvel's courage in that battle, Starfox finally accepted her use of his friend's name, apologizing to her for the way he had slighted her. |||| |||| The Avengers became embroiled in a civil war amongst the Skrulls, during which the pirate Nebula seized Thanos' star-ship Sanctuary II and used it to command a Skrullian fleet to destroy the planet Xandar. When Starfox confronted Nebula, she claimed that Thanos was her grandfather. Before Eros could learn more, Nebula was teleported away by the Beyonder, who had misunderstood the wish of the Xandarian survivor Firelord that Nebula be cast out of the galaxy. Starfox was determined to learn if Nebula's story was true, quit the Avengers to hunt her alongside Firelord. The pair were attacked by Super-Nova, another survivor of Xandar who incorrectly believed Nebula to be one of the Avengers, and Starfox was badly injured, but he soon recuperated and resumed his pursuit of Nebula. He finally caught up to her and helped the Avengers thwart her attempt to harness the Infinity Union, a device of the Stranger's which could grant her cosmic power. |||| |||| Soon afterward, Thanos obtained the Infinity Gauntlet (which housed the six Infinity Gems) and used it to offer the universe to Death. Thanos took Starfox hostage during the crisis so that his brother could witness his actions, but Thanos allowed himself to be beaten, not truly desiring victory in the end. Starfox continued to serve as an occasional Avenger, participating in the Avengers' mission to the Shi'ar Empire during the Kree-Shi'ar war, as well as joining the Avengers against Morgan Le Fay when she mastered the power of the Twilight Sword. |||| |||| In the aftermath of that battle, Starfox befriended his fellow Avenger Tigra, and she set off into space with him to visit Deneb-VII. Tigra soon became bored of Deneb-VII, but the duo found new excitement when the universe was threatened by the Infinites, cosmic beings from another universe who had no regard for the lives of lesser beings. Starfox and Tigra teamed with Jack of Hearts, Quasar, Thor, Photon and Moondragon to face the Infinites. Starfox helped appeal to the Infinites through Eternity, the embodiment of space, and one of the Infinites ultimately chose to sacrifice itself to repair some of the damage they had done. Later, Starfox led a small army of Eternals in attacking Thanos (or possibly one of the 'clones' known as the Thanosi) during his quest for the Celestial Messiah, but they were soundly defeated and Eros was cast into outer space, beaten senseless. |||| |||| Starfox later confronted the time-traveler Thanatos, a version of Rick Jones from another reality intent on gathering items of power. Thanatos struck Starfox in the neck with the Spear of Destiny, causing a wound which could not be healed, then threatened to kill him unless he brought Rick Jones (now bonded to Genis) to him. Starfox was forced to comply, but Rick and Genis were able to defeat Thanatos in the end, reversing his actions. After Genis' power of cosmic awareness drove him insane, Starfox joined with Elysius, Mentor and the other Titans in opposing him; they were ultimately able to help Genis regain his sanity."
2179,Hacken,,,,,None entered.
124,Pathfinder,,,,,None entered.
17000,Patricia Grace-Colby,,,,,None entered.
3267,Venom (Marvel)(Ultimate)(01 - Eddie Brock),"Edward 'Eddie' Brock, Jr. ",3267_20070921075713_char.jpg,"The symbiote that covers his body mimics the powers of Spider-Man. He is significantly stronger, can leap far distances and use his tendrils as webbing.",,None entered.
4415,Radioactive Man (Marvel)(01 - Chen Lu),Chen Lu ,4415_20070214203136_char.jpg,"Dr. Lu's mutation gave him iridescent green skin and made him perpetually radioactive.  Constant nuclear radiation from his body, intensity corresponding to physical exertion.  Can harmless absorb any radiation.  Can employ radioactivity in a number of ways.",,"A nuclear physics genius employed by the Chinese communist government, Chen Lu secretly aspired to great power. When the Chinese military ran afoul of the thunder god Thor, Lu volunteered to become China's human weapon against Thor. Having already gradually immunized himself against radiation poisoning, Lu used special radiation treatments to mutate himself into a superhuman being. Dubbed the Radioactive Man, Lu fought Thor unsuccessfully. He returned to battle Thor and his fellow Avengers many times over the years. |||| Recently, Dr. Lu came to the United States to destroy Fathom Five, whom had attacked China.  In the states, he battled alongside the New Thunderbolts and came to join the team."
3061,Quakemaster (01 - Robert Coleman),Robert Coleman ,,,,None entered.
266,Atom (DC)(01 - Al Pratt),Al Pratt ,266_20051228021553_char.jpg,"The Atom has super-strength, agility and great boxing skills.",,None entered.
16993,Jason Wynn,,16993_20100608102828_char.jpg,,,None entered.
7824,Icemaiden (02 - Tora Olafsdotter),Tora Olafsdotter ,,"Icemaiden can generate quantities of ice and snow from her hands.  While these quantities are not enormous, they are enough to cause a foe to stumble and fall, stop a moving vehicle in its tracks, or down an opponent with a barrage of snowballs and ice daggers.",,See Ice.
554,Jonah Woodson Hex (DC),,554_20060207002730_char.jpg,,,"Jonah Hex's life was one of misery and pain. His life as a child was one which was close to unbearable. He had an alcoholic father and a showgirl for a mother. Jonah Hex was sold by his father, while still in the western equivalent of diapers, to child workers to work in the mines. While working in the mines, he had his facial features savagely and deliberately deformed by said captors, in penance for a crime of which he was singularly innocent. Hex was able to escape and began to live on his own. He relied on his own wits and bleak outlook to survive from day to day. He soon discovered he had a natural talent for gun-slinging and decided to become a bounty hunter."
4803,Howard Jordan,,4803_20150612055415_char.jpg,,,"Nephew of Hal Jordan, Son of Jim Jordan."
1451,Black Manta (DC),David ,1451_20051017133018_char.jpg,,,"The boy who would become Black Manta screamed uncontrollably in his orphanage whenever he was put to bed. No one knew the feel of the cotton sheets was agonizing to him, nor that icy cold water had the opposite effect. The boy was severely autistic, and as a result was subjected to various experimental treatments. One of these treatments seemd to bring the boy to a normal level of cognizance, but also brought out a streak of rage and violence. |||| |||| The boy saw images of Aquaman on television, and was drawn to the sight of a man completely submerged in his beloved water. As an adult, the orphan designed a costume (primarily a black wetsuit with bug-eyed helmet) and fashioned a high-tech submersible inspired by black manta fish. Taking the name Black Manta, he and his masked army became a force to be reckoned with, engaging in several as-yet-unrecorded clashes with Aquaman before joining the short-lived Injustice League and later Orm the Ocean Master. |||| |||| Manta and Aquaman battled repeatedly over the next several years, until the day Manta killed Arthur III, Aquaman's son. Prior to Arthur III's death, it was revealed that Black Manta was actually an African-American man (and that this is why he called himself Black Manta), whose objective was for the Black people to be dominant in the ocean after having been oppressed for so long on dry land. Most of Black Manta's henchmen were also black. |||| |||| Black Manta later sold his soul to the demon Neron in exchange for more power, and transformed into a Manta/Man hybrid. He took to wearing a new costume that completely covered his appearance, and inexplicably stopped tormenting Aquaman and instead indulged in drug smuggling from his new base in Star City. Here, he was opposed by Green Arrow and Aquaman. |||| |||| In a later confrontation, Aquaman, sporting the Lady of the Lake's Healing Hand, reversed Neron's alterations to Black Manta, and rewired Manta's afflicted brain, making him normal for the first time in his life. Unfortunately, Manta remained a violent criminal, lulling Aquaman into a false sense of partnership and almost killing the Sea King in the process. |||| |||| This entry uses information derived, either in whole or in part, from wikipedia.org."
611,Weather Wizard,Mark Mardon ,611_20051223145853_char.jpg,,,Had a brother Clyde Mardon wno invented a device to control the weather but died. Mardon found his brother's notes and used the weather device for his own evil gains.
3520,Jennifer Morgan,,3520_20081007210808_char.jpg,,,None entered.
49,Green Lantern (DC)(01 - Alan Scott),Alan Wellington Scott ,49_20051207202137_char.jpg,,,"'Eons ago the Guardians of the Universe trapped most of the universe's magical energies onto an orb called the Starheart.  A fragment of this object gave rise to Alan Scott's ring and power battery.  Unlike Corps equipment, Scott's mystical ring worked fine against yellow objects, but was powerless against wood.  Scott helped establish the Justice Society of America during World War II.  After many decades he discovered that his body had been infused with the energy of the Starheart and that he no longer required a ring.  Scott briefly took the identity of Sentinel before reclaiming the Green Lantern mantle.' Bio entry taken from The DC Comics Encyclopedia"
90151,Warren Gayle,,,,,None entered.
8162,Mentor (Marvel)(02 - Imperial Guard),Unrevealed ,8162_20120626190327_char.jpg,"Mentor is a member of an unidentified alien race who possess vast intelligence. Mentor's expanded mental faculties allow him to process vast amounts of information almost instantaneously. As a result, he is able to predict the most likely outcome of a particular future event with a great degree of accuracy. Mentor is also able to calculate the weakest point in a structural formation or a living being. With his opponents, this ability allows Mentor to defeat them speedily and with little wasted exertion.",,"Mentor is a member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire. Part of the division of the Imperial Guard known as the Superguardians, the super-intelligent Mentor was amongst the first of the Imperial Guard encountered by the team of superhuman mutant adventurers known as the X-Men who sought to rescue the Princess-Majestrix Lilandra from her insane brother, then-Majestor D'ken. Following the orders of their emperor, the Guard clashed with the X-Men and were on the verge of winning when the band of interstellar freebooters known as the Starjammers arrived to turn the tide of battle in the X-Men's favor. |||| |||| Mentor was later among those few Imperial Guard members who opposed the treacherous Shi'ar High Council member Lord Samédàr who was aiding an attempted coup of the Shi'ar throne by Deathbird. Even after many of the Guard chose to side with Samédàr, Mentor remained steadfast in his loyalty to then-Empress Lilandra. |||| |||| When the Empress Lilandra, having regained her throne, learned of the many Earth heroes that had sacrificed their lives to stop the malevolent psionic being named Onslaught, she dispatched eight members of the Imperial Guard, including Mentor, to protect Earth. While on Earth, the Guard uncovered a plot by a militant Kree faction to simulate a radical political activist group in revenge for Earth's involvement in the Kree/Shi'ar war. In reality, the group created a 'nega-reactor', similar to the bomb that was used on the Kree. However, this plot was stopped by the Guard, but not before the reactor was used by the Kree's leader, the Supreme Intelligence, to re-incorporate itself after being presumably killed at the end of the war. |||| |||| Subsequently, Mentor was amongst those Imperial Guard members who defended Lilandra against an assassination attempt by the Kree Ronan the Accuser and his unwilling agents, the royal family of the Earth race known as the Inhumans. ||||"
935,Prometheus (DC) (02 - JLA Villain),,935_20050925142432_char.jpg,"Although he possesses no 'superpowers' in the technical sense of the term, Prometheus is incredibly intelligent, and has invented a variety of pieces of technology far more advanced than anything existing in reality. |||| |||| The most prominent device in his arsenal is his helmet, which contains a sophisticated computer wired directly into his central nervous system. This allows him to download any information -- from blueprints to files to another person's mannerisms to the fighting prowess of the world's 30 greatest martial artists -- directly into his brain. |||| |||| Other devices in his arsenal include a tonfa (dubbed 'the nightstick'), which contains an onboard computer of its own and which can generate an energy field allowing it to split anvils with a tap, and his gauntlets, which allow him to fire a variety of projectiles, from mundane bullets to darts containing any number of exotic chemicals. |||| |||| Prometheus also possesses the Cosmic Key, a device of alien origin which allows him to teleport to the interdimensional void known as the Phantom Zone (which he refers to as 'the Ghost Zone'). The Key also allows him to teleport others to the Ghost Zone against their will, and was once seen to disintegrate a man.","Prometheus' helmet, which provides him with his superior fighting skills and also serves as a repository of data on every superhero on the planet, is wired directly into his brain and nervous system. This leaves him vulnerable to attacks which tamper with the helmet. On at least two occasions, this has left him either partially or totally incapacitated.","Prometheus (his true name has never been revealed) was the only child of a pair of ruthless bank robbers and killers, and grew up accompanying them on their crime sprees. After one such spree, the two were cornered by police and chose to commit suicide by cop, dying before their son's eyes. Vowing to destroy 'the forces of justice,' he left home at 16, using both his parents' hidden stashes of money and the proceeds of a blackmail scheme targeting a local crime boss to finance his travels. Under a series of false identities, he studied at prestigious universities, trained as a pitfighter in Brazil, studied silat in Malaysia, joined a terrorist group in the Middle East, and worked as a mercenary in Africa. |||| |||| Eventually, he made his way to Tibet, where he discovered the mythical hidden city of Shambhala. There, he studied with a group of monks who worshiped evil, and eventually was taken into the bowels of the temple by their lama, where he learned the truth: the temple had been constructed atop a crashed alien spaceship many centuries before, and the monks were actually the aliens who had occupied it. Slaying the lama, he escaped Shambhala with the Cosmic Key, which allowed him to transport himself and others into an extra-dimensional realm he dubbed the 'Ghost Zone.' There, he made his base and began designing his costume and other weapons. After returning to America and slaying the police officers who had killed his parents, he decided he was ready to begin his crusade to destroy 'justice.' Although he had at first planned to blow up the Supreme Court, he instead decided to kill the Justice League. |||| |||| The newly-minted Prometheus' first opportunity came when the JLA, as a publicity stunt, created a contest to become 'hero for a day,' which was won by a naive young man called Retro. Slaying him, Prometheus used his helmet to download all of Retro's knowledge and mannerisms into his own head, using it to take his place and sneak aboard the JLA Watchtower on the Moon alongside a group of reporters. Once aboard the Watchtower, he put his plan into action. Using a computer virus programmed into his tonfa, he took control of Steel's armor, ordering it to walk to the far end of the base and then throw his hammer, which would breach the tower's walls. Next, he commandeered the Watchtower's computer, downloading its blueprints into his helmet and tampering with the air supply to increase the oxygen content. Confronted by the Martian Manhunter, he first shot him with a phosphorous dart to weaken him, then shot him with a second dart containing a 'molecular toxin,' which induced 'spastic paralysis' in the shapeshifter and left him a puddle of goo. After stopping to set the forest used to create the tower's air supply on fire, he used the Cosmic Key to teleport the angel Zauriel to the Ghost Zone and used a series of strobing lights on his helmet and his own voice to hypnotize the Huntress. Finally, he used the enhanced combat skills provided by his helmet to best Batman in hand-to-hand combat, poisoned Green Lantern with a 'neural chaff' that prevented him from using his ring, told the Flash that he had installed bombs throughout the base that would be triggered if he used his super-speed, then shot both Green Lantern and the Flash, non-fatally wounding them. |||| |||| Confronting Superman (who, at the time, was in his 'Superman Blue' phase and used electricity-based powers which rendered him effectively invulnerable) outside the shuttle bays, he informed him that he had sabotaged the shuttles, and would only allow the civilians to leave the tower alive if Superman committed suicide. If he refused, Steel's hammer would breach the tower's walls and kill everyone except Superman. This part of his plan was foiled, however, by Plastic Man, who had found Steel and absorbed the impact of his hammer before it could cause any damage. This proved to be Prometheus' downfall. The antihero Catwoman, who had snuck aboard the tower disguised as a reporter, distracted him by cracking her whip into his groin. While he was incapacitated, Steel, who had regained control of his armor, hacked into Prometheus' armor and disabled his helmet. Realizing he was beaten, Prometheus used the Cosmic Key to escape, pausing only to admit that he had been lying to the Flash about the bombs and return Zauriel to his place of origin. |||| |||| Over the next several months, he took to exploring the Ghost Zone, and soon discovered that he was not alone there: also present was a spaceship, used by the White Martians who had threatened the world at the time of the JLA's most recent reorganization, which was itself connected to the Watchtower. Realizing that this gave him a secret backdoor into the JLA's base, Prometheus contacted the billionaire supervillain Lex Luthor, and together the two became the nucleus for a revitalized Injustice Gang. Also invited to join were the alien Queen Bee and General Wade Eiling, now ensconsced in the invulnerable android body of the Shaggy Man. Unbeknownst to any of them, however, their minds were no longer their own. They had actually become the pawns of the sentient superweapon Mageddon, which hoped to use them to help spark the end of the world. Over the course of several weeks, they weakened and distracted the JLA by fomenting conflict all over the world, touched-off a supervillain riot at Belle Reve Penitentiary as a diversion to steal and sabotage the Green Lantern's ring, and planted bombs throughout the Watchtower. Once the Queen Bee's space fleet had assembled in the asteroid belt, the team put their plan into action. |||| |||| Prometheus' assignment was to disrupt the team's technological link, which was coordinated by Oracle from her base in the Gotham clocktower, and download all the team's secrets into his helmet. Infiltrating Oracle's base via the Watchtower, Prometheus offered her a deal: in exchange for willingly going along with the Gang's plans, he would use the same techniques that allowed his helmet to interface with his nervous system and improve his physical prowess to fix her paralysis and allow her to walk again. When she refused, he engaged her in a supremely brief fight, tossing her straight through the face of the clocktower (she survived by hanging onto a hand), although not before she managed to lightly damage his helmet. Disabling the League's communications, he returned to the Watchtower, where he switched out his damaged helmet for the slightly outdated model he'd left behind during his first appearance, and made short work of the Huntress. Confronting Batman in single combat once again, he quickly gained the upper hand. This time, however, Batman played his trump card: he had studied and dissected the outdated helmet Prometheus was wearing, and had cracked its secrets. He then proceeded to overwrite the program Prometheus was using to power his martial arts skills, replacing them with the physical characteristics of Dr. Stephen Hawking, the eminent physicist afflicted with Lou Gehrig's disease, leaving him completely paralyzed. |||| |||| Although this confrontation resulted in Prometheus' capture, he resurfaced again a few months later, with no explanation as to his escape. Unbeknownst to anyone outside the JLA, however, this Prometheus was not the genuine article at all. He was, in fact, Chad Graham, the psychopathic son of one of the policemen who had killed Prometheus' parents. After murdering his own parents before Prometheus could get to them, Graham had been taken under the villain's wing and trained in the hopes that he would become a sidekick to him, much as Robin is to Batman. With the real Prometheus disabled and left in a catatonic state by the telepathic powers of the Martian Manhunter, Graham adopted his costume and weapons and began working under his name. This faux Prometheus, over the course of several real-life years, served as bodyguard to the Batman villain Hush, was press-ganged into the Secret Society of Super-Villains, battled Captain America as part of an inter-company crossover, and was mind-controlled by Starro the Conqueror. Through it all, he proved himself unable to live up to the standards set by the actual Prometheus, and by the end of his run had been defeated in hand-to-hand combat by both the Huntress and Robin. |||| |||| Recently, with the death of the Martian Manhunter, the true Prometheus has reawakened. Escaping from the mental institution where he had been housed, he tracked down Graham and found him being pursued by the members of the superhero team Blood Pack. Casually slaying one member of the Pack and crippling another, he abducted Graham to his base in the Ghost Zone. Outraged at the damage done to his reputation by Graham's performance, he lit him on fire. As his former sidekick burned, Prometheus vowed to soon reclaim his rightful place as a figure of fear and respect, both in the underworld and without."
