CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
640,Spider-Woman (Marvel)(02 - Julia Carpenter),Julia Cornwall Carpenter ,640_20051028170528_char.jpg,"As Spider-Woman, Julia had enhanced strength, speed, stamina, agility and reflexes. She could generate and manipulate strands of psionic force, which she often wove into adhesive 'psi-webs' to snare her targets. By concentrating this psionic force in her hands and feet, she could cling to and crawl across any surface, even scaling sheer walls. Whether any of her lost powers will regenerate remains to be seen.",,"An athletic young single mother, Julia Carpenter was drawn into a covert double life by an old college friend, federal agent Valerie Cooper, who believed Julia would be an ideal test subject for a secret government super-agent program. Reuniting with Carpenter seemingly by chance, Cooper promised her cash-strapped friend lucrative employment and manipulated Julia into undergoing a series of experimental treatments, including injections of a formula incorporating rare Amazon jungle plants and spider venoms, which gave Julia superhuman powers. She became an operative of the Commission on Superhuman Activities (CSA) as Spider-Woman. The CSA was based in Washington, but Julia initially moonlighted as a seemingly independent super hero in Denver. When the near-omnipotent Beyonder abducted an entire Denver suburb (including the Carpenter home) into space as part of his Secret Wars, Julia fought the Beyonder's army of villains alongside the heroes the Avengers, the Fantastic Four, the X-Men, the Hulk and Spider-Man (who was so impressed by Julia that he 'thought up' her costume design for his new one when his was damaged). |||| |||| Arrogant, greedy and self-absorbed, Julia's ex-husband Larry had lost custody of their daughter Rachel after Julia divorced him for cheating on her; but when Julia's secret Spider-Woman career led to frequent unexplained absences on her part, Larry sued for custody of Rachel and won. Meanwhile, Julia served reluctantly with the ruthless CSA-sponsored super-team Freedom Force until they arrested the Avengers on false treason charges. A sympathetic Julia freed them and became a fugitive herself, though the Avengers were soon exonerated. Cooper later gave Carpenter a second chance, employing her as a solo operative supervised by unscrupulous CSA agent Mike Clemson; but after aiding the Avengers against the Pacific Overlords, Julia joined the Avengers and cut ties with the CSA. While serving with the western Avengers roster, Julia fought the criminal trio Deathweb; their powers, like hers, came from the formula of the CSA's Dr. Carter Napier. Deathweb and their employer, the Manipulator, fought Julia several times, killing Larry and Napier, threatening Rachel and menacing Julia's parents, the Cornwalls, who as Amazon jungle guides had helped locate the ingredients for Napier's formula; but Julia ultimately defeated the villains, saving her daughter and parents. |||| |||| When the Avengers decided to close their west coast base, Julia resigned in protest and joined several other ex-western Avengers in founding the new Force Works super-team, though it soon disbanded and Julia renewed her ties with the Avengers on an inactive basis. She was later forced to retire from superheroics after a crippling attack by a rival criminal Spider-Woman, Charlotte Witter, who drained away Carpenter's superhuman powers. Aided by the young new Spider-Woman, Mattie Franklin, Witter lost possession of the stolen powers. |||| |||| Shortly after the Superhuman Registration act was passed, Julia was persuaded by Tony Stark (Iron Man) to join his team. Alongside with Ms.Marvel and Wonder Man, her mission was to train other registered super heroes to perform government-authorized security activities. As well as the standard apprehension of unregistered super heroes. |||| |||| She was soon sent to go after The Shroud (Max Coleridge), an unregistered super hero and Julia's new boyfriend. To her change of heart, Julia helped him escape Ms. Marvel and Wonder Man. She's currently a fugitive."
3651,Two-Gun Kid (Marvel)(02 - Matt Hawk),Matt Liebowicz (aka Matt Hawk) ,3651_20070414055545_char.jpg,,,None entered.
40893,Cleveland Brand,,,,,None entered.
17107,Glenn Gammeron,,,Intergalatic bounty hunter.  Uses a high powered energy staff.,,"Shares an extensive background with J'onn J'onzz, the Martian Manhunter."
940,Ragman (DC)(Post Crisis)(01 - Rory Regan),Rory Regan ,940_20070222200901_char.jpg,"Ragman Suit: The Great Collector Artifact, a mystical Jewish artifact created to protect the Jewish communities ever since the time of Abraham. |||| |||| Telekinetic Suit Control: Also, the Ragman possesses a number of minor magical powers, such as kinetically controlling the suit (i.e. entangling Eclipso with his cloak while grappling with her) |||| |||| Multitude of Forms: It has recently been revealed that the suit can take on other forms, such as weapons, and still collect souls. Whether Rory will use this ability in the future is yet to be seen. |||| |||| Precognitive Dreams: Rory had occasional precognitive dreams, though they were too vague to provide useful information |||| |||| Superhuman Durability: Regan is the latest Ragman, an avenger and protector empowered by a mystical suit. While the wearer is bonded to the Ragman costume, he is almost impossible to destroy. While his durability is only slightly superhuman, any damage sustained is repaired in seconds. |||| |||| Superhuman Agility: It gives the users prodigious leaping ability |||| |||| Levitation: can slowly float through the air |||| |||| Discorporate: discorporate and reform great distances away. The latter form of discorporation can also be used in a more limited manner to avoid physical attacks by allowing the rags to simply flow around objects as well as to ensnare nearby opponents by smothering them in a cloud of rags. |||| |||| Sense Evil Souls: Perhaps the most macabre of the costume's abilities is the stealing of souls. The suit is drawn toward evil souls; it can sense them in its vicinity and is compelled to seek them out and attack them. This compulsion is also inflicted upon the wearer if he has the costume on. The evil acts of people who have been detected in this manner can also be sensed by the Ragman. This sensing of sins does not work on those people or beings who are not evil. |||| |||| Steal Soul: The suit can steal a person's soul as long as it is still touching his body. Ragman will usually subdue a target (knock them unconscious or Stun them) to minimize their ability to resist, but this is not necessary. Once a soul is absorbed, the body is left a brain-dead husk and the mind and spirit become yet another rag on the costume. The stolen soul is not affected if the physical body subsequently dies. |||| |||| The costume can steal souls that are not evil. Indeed, on two occasions the ability to absorb the souls of good people was essential for keeping the suit under control. On another occasion, Rory attempted to use the suit to absorb the amoral soul of a mystic servitor. He was able to begin the process but the servitor fought it off, indicating that the suit has difficulty absorbing the souls of mystically-powerful creatures. |||| |||| Boost Physical Attributes: After a soul is incorporated into the Ragman suit, it can be used in several ways. Its energy can be directed into boosting the wearer's strength, speed, coordination, and fighting prowess. When the wearer uses it in this manner, he can become such a skilled combatant that he can easily defeat a roomful of armed men without being struck in return a single time in the process. |||| |||| Boost Influence: This energy can also be directed into making the Ragman's influence more formidable -- when concentrating on such actions, the mere presence of the Ragman can make groups of armed gunmen stop attacking or even flee the scene. |||| |||| Absorbed Memory Recall: The wearer can also look into the memories of the absorbed soul and extract any information therein as desired. It is also possible that the wearer might be able to use some of the abilities possessed by the souls in the rag suit -- using a captured sorcerer's memories to cast spells, for example -- but this is only speculation. |||| |||| Soul Redemption: There is an implied redemption of evil souls contained within the rag suit, but no mechanism for this has yet been shown. Rory's comments seem to indicate that this redemption is linked to the soul willingly assisting the wearer in his mission and thus slowly working off its moral debt. This process has been stated to take a century or more. While the souls power the suit, no single soul seems to make a noticeable difference in the Ragman's power levels. Accordingly, the acquisition or loss of souls as time goes by is usually not a serious concern to the current trustee of the costume. |||| |||| Telepathic Bond: Like all of those who have trained in the use of the suit, Rory has formed a rudimentary telepathic bond with the Ragman costume. He can communicate with the suit's collective personality -- though he speaks out loud, only he can hear the suit's replies. Rory also uses this trait to summon the suit to him over short distances. |||| |||| Sense Disposition: Though detailed exchanges are only possible at short range, those attuned to the suit in this manner can still get a general sense of its disposition while active, and vice versa. For example, the Rabbi who trained Gerry sensed when the suit became active again (when Rory first put it on) and where it was despite being an unknown distance away. The suit also sensed when the Rabbi passed away and relayed that information to Rory even though the Rabbi was no longer in the same city as Rory and the suit when he died. Rory has not as yet developed this second talent -- it may require additional special training in Jewish mystic rituals such as the Rabbi had. |||| |||| Inspire Hope: Because the Ragman was created as a symbol of hope to protect communities, he can over time form a limited psychic bond with the people of a given neighborhood. When this process is complete, the people of the community will find themselves acting as one with the Ragman to confront local threats. Once this occurs, the Ragman's work is finished and he will move on, teleporting to a new place that needs his help. How the suit determines where the Ragman is needed next is unknown. The suit has an additional failsafe that compels the wearer to teleport away if the battle for a neighborhood is hopeless. The Ragman was meant to inspire hope, so staying to fight a lost cause would be futile; the suit's creators felt it was better to have the Ragman live to fight another day rather than be destroyed.","Fire Vulnerability: However, the rags are extremely vulnerable to fire, a weakness added by the Rabbis who created the Ragman as a security measure in case the suit fell into the wrong hands. |||| |||| Pain of Soul Taking: However, Rory has mentioned that the process of acquiring a new soul gives him stomach cramps and nausea.","A community of Jews in 16th century Eastern Europe created the Ragman to replace the Golem, their previous defender. Gerry Regan was the last European Ragman, as he, still named Jerzy Reganiewicz, fled to the United States after failing to protect the Jewish population from Nazi persecution. After settling down in Gotham City, Regan passed the mantle of Ragman to his son Rory. Rory Regan is a ragman, doing good in his community by buying used items from people who need money. The suit of rags that he wears was originally just a costume made from materials found around the rag shop he shared with his father, Rags'n'Tatters. Currently each of the patches in the suit is made from the soul of an evildoer that the Ragman had punished and absorbed. The absorption of these souls caused a problem for Rory at one point, when the evil souls hungered for murder and finally freed themselves of Ragman. It was only with the support of Batman and Regan's old friend, Rabbi Luria, that he regained control, though at the cost of Luria's life. Ragman's powers have increased since then. Currently, he can absorb souls into his costume. With each new soul added, a rag is added. He can call upon the souls in his costume to lend him their attributes or power. He is also a very proficient magic user. |||| Judgment and Vengeance |||| |||| Ragman was active in destroying many of the demons invading Earth. This would earn him the wrath of the Diablos, a group of demons who style themselves after the Mafia. Wanting to gain revenge for demons lost during the Day of Judgment, they attack Ragman, injuring him and tearing off parts of his costume. They believe him to be dead but this is not true. |||| |||| Ragman is one of the members of the Shadowpact, a team that formed to confront the Spectre. |||| |||| During 'Infinite Crisis', Ragman and Nightshade are seen standing side by side as part of the line of superheroes defending Metropolis from attack from dozens of villains. |||| |||| Ragman is one of the few volunteers willing to take on the rampaging Spectre, who has decided that all magic is evil. During a planning sessions, he is taken aside by the Enchantress and given a mystical gun. She entrusts him with it, as it can kill her if she goes too far with her magic, a scenario she believes is all too possible. He tells her if she truly turns evil, his costume will take her. He then tries to kiss her, but his feelings are not returned and Enchantress even mocks him for it in front of the other heroes. |||| Shadowpact |||| |||| Ragman, along with his teammates, was trapped inside a shield of solid blood that grew over the town of Riverrock, Wyoming. Ragman and the rest of the team spend a very short period of time inside the shield, but to due to magical after-effects, a full year passes outside. Various mystical heroes, such as Phantom Stranger and Rex the Wonder Dog keep watch outside the town's borders. |||| |||| While inside Riverrock, Rory met an evil counterpart of himself belonging to the supervillain group that had formed the shield, the Pentacle. His counterpart is named Bagman. He/it dresses in similar green garb, and can turn his body to goo and while in this form he absorbs people. While inside Bagman they either suffocate or they are digested. Bagman even mentioned how oddly similar the Shadowpact and the Pentacle are. Rory only survives this encounter because Bagman's boss does not want the heroes to be killed. After the Riverock encounter, Rory must deal with the severe disruption to his life, as everyone had thought he was dead. He, like most of the team, ends up having to find a new source of income, a place to stay and the oddity of encountering a memorial statue to the entire team. |||| Rory was temporarily trapped in the limbo dimension of his own cloak. He met the soul of an ancient Centurion working off his crimes. This man, Marcus Liberius, first saved him from the beating several other of the murderous souls were giving Rory. Marcus reveals that the cloak was actually the 'Great Collector Artifact', which has been in existence in many forms since the time of Abraham. Ragmen in Rory's line have been in action since 1812 BCE. Marcus also helped Rory, who had become disenchanted with the job of collecting corrupted souls, to see that he is not a punisher but a redeemer — allowing a better afterlife for those who work for it. This work usually takes the form of suffering on Rory's behalf. For example, Rory had been recently blinded by magic. Marcus willingly takes this blindNess on, adding to previous injuries he had suffered. This last sacrifice allows Marcus, in the full view of the rest of the Shadowpact, to ascend to a higher realm."
43763,News Anchor (Spawn),,43763_20110915112634_char.jpg,,,None entered.
2606,Faceless Hunter,Chun Yull ,,,,None entered.
15409,Equinox (DC),,,,,None entered.
2936,Captain Marvel (Marvel)(01 - Mar-Vell),Mar-Vell ,2936_20060707193545_char.jpg,"* Agility |||| * Blast Power |||| * Cosmic Awareness |||| * Energy Absorption |||| * Energy Manipulation |||| * Energy-Enhanced Strike |||| * Flight |||| * Gadgets |||| * Intellect |||| * Invulnerability |||| * Leadership |||| * Levitation |||| * Marksmanship |||| * Power Item |||| * Power Suit |||| * Precognition |||| * Stamina |||| * Super Speed |||| * Super Strength |||| * Teleport |||| * Unarmed Combat |||| * Weapon Master |||| |||| Mar-Vell possessed the ability to metabolize solar energy and convert it for a variety of uses, including superhuman strength, the projection of photon energy blasts, and flight. These powers would wane when he was deprived of starlight. Mar-Vell also possessed Cosmic Awareness, which could increase his intellect, granting him limited precognitive powers and the ability to ascertain an opponent's weakness. At one point he also possessed the ability to teleport and cast illusions.",,"Mar-Vell was a white-skinned minority of the blue-skinned Kree empire, but despite discrimination and prejudice, Mar-Vell became a renowned soldier and an acclaimed hero for his victories in battle against the Kree's enemies, notably the Skrulls. |||| |||| Mar-Vell’s regiment, under the command of Yon-Rogg, was given a mission to observe Earth, specifically human’s progress of space travel. Yon-Rogg, jealous of the love between Mar-Vell and the ship’s medic, Una, ordered Mar-Vell to infiltrate Cape Canaveral, Florida, alone. He then secretly tried to fire on Mar-Vell’s ship, but killed a human instead-- Dr. Walter Lawson. Mar-Vell took advantage of resembling Lawson to pose as the doctor and create a secret identity, but Yon-Rogg again secretly tried to kill Mar-Vell by activating the Kree robot, the Sentry. In his Kree uniform, Mar-Vell publicly defeated the robot, and the onlookers acclaimed him as 'Captain Marvel,' misinterpreting what the Sentry called him. |||| |||| Mar-Vell continued to observe humanity, in both his secret and costumed identity, growing increasingly sympathetic for Earth and its inhabitants. His initial adventures were typically extensions of Yon-Rogg’s attempts to kill, discredit, or otherwise destroy him, such as the time Yon-Rogg manipulated Ronan the Accuser to fight Mar-Vell by framing Captain Marvel as a traitor. Mar-Vell also had to navigate the romantic triangle between him and Una and the aggressive attention of his co-worker at the air base, Carol Danvers. These situations came to a head when Una overheard one of Yon-Rogg’s plans to kill Mar-Vell, and she was captured by his agents when she tried to warn him. Although Mar-Vell’s execution failed with the arrival of the Aakon aliens, she was shot in the battle and died in Mar-Vell’s arms as he tried to rescue her. |||| |||| Before he returned to confront Yon-Rogg, he encountered a powerful being named Zo that granted him increased abilities. Around the same time, he ran afoul of Commander Zarek, who hoped to set up Mar-Vell as a traitor. It was he and Ronan that created the illusion of Zo, with which they again manipulated Captain Marvel into thinking he must destroy his home planet Kree-Lar. Marvel was made temporarily a fugitive until Zarek and Ronan were uncovered by the Kree’s Supreme Intelligence. The Supreme Intelligence then revealed to Captain Marvel that it knew of Zarek and Ronan’s treachery the entire time and orchestrated events so that Mar-Vell would be involved in their plot as the Intelligence hoped to use Mar-Vell for even greater things. Claiming Captain Marvel had “passed” these tests, he clothed Mar-Vell in a new costume and allowed him to retain some of his new-found abilities. |||| |||| However, as soon as Captain Marvel left to return to Earth, he instead found himself in the extradimensional realm known as the Negative Zone. The Supreme Intelligence then mentally lured the Earth youth Rick Jones to an abandoned Kree base on Earth in order to bid him to wear the 'Nega-Bands.' By slamming the bands together, Jones and Captain Marvel shared a telepathic link as well as, more importantly, switch places between Earth’s universe and the Negative Zone. In no time at all, Captain Marvel was called out by Yon-Rogg, who was holding Carol Danvers as a hostage. In a last-ditch effort to destroy his rival, Yon-Rogg battled the hero, but Captain Marvel rescued Carol and Yon-Rogg was killed in an explosion as they escaped. (The exposure to Yon-Rogg’s weapon, the Psyche-Magnetron, transformed Carol into Ms. Marvel.) |||| |||| Captain Marvel and Rick Jones continued shared adventures for many months. At one point, Mar-Vell happened upon the idea to use Mister Fantastic’s doorway into the Negative Zone to release Rick and allowing the two to share an existence in the Earth dimension simultaneously. Shortly afterward, both Rick and Marvel were swept up in the intergalactic Kree-Skrull War alongside the Avengers, where Rick encountered the Supreme Intelligence. The Intelligence released the latent psionic potential in Jones’ mind in order to help stop the war, striking all soldiers motionless and teleporting Jones’ allies to the Kree homeworld, among other fantastic feats. Rick was left very near death, and Captain Marvel sacrificed part of his lifeforce to save Jones, “merging atoms” with him so that they could become linked as in their previous relationship. |||| |||| After many more months and many more adventures, Rick Jones’ body could no longer contain both his own lifeforce and that of Mar-Vell, and he collapsed. His girlfriend Lou Ann Savannah took him to her uncle, who used special photonic energy to revive him, and Jones and Captain Marvel could continue to switch places. In fact, Captain Marvel now found he could absorb solar energy and redirect it to fire energy bolts or to exhibit superhuman strength. |||| |||| When Captain Marvel became involved against the plans of the alien nihilist Thanos, he was contacted by Eon, a guardian entity of the universe who commissioned Captain Marvel as the next 'Protector of the Universe.' He also granted him a special “cosmic awareness.” With a newfound title and purpose, he became the primary force against defeating Thanos. In fact, it was his new cosmic awareness that allowed Captain Marvel and the Avengers to defeat the mad Titan, since it gave him insight into Thanos’ use of the Cosmic Cube. Thanos became convinced that he had drained the Cube of its power and discarded it, allowing Captain Marvel to grab the Cube and restore reality to a time before Thanos had gained control over the universe. |||| |||| As time passed, Mar-Vell and Jones overcame the dimension-split between them, existing side-by-side once more, although often they would need to merge in order to maximize Captain Marvel’s power. They adventured in this manner for a long while. When Commander Zarek returned, he led the Lunatic Legion, which included transforming a lowly engineer into the villain Nitro. Nitro was sent to steal canisters of nerve gas when Captain Marvel confronted him. Although Nitro was defeated and Captain Marvel seemed to have re-sealed the canisters before endangering the public, he himself was exposed to the gas, which would later prove disastrous. |||| |||| In a direct conflict with Captain Marvel, Zarek and the Lunatic Legion would have nearly succeeded in bringing him down if it were not for Marvel’s increased powers when merged with Rick Jones. Captain Marvel returned to the Kree homeworld to inform the Supreme Intelligence of the plot, but, surprisingly, the Intelligence revealed its true motives-- that it had known of Zarek’s plan and, in fact, had secretly been a driving force behind nearly all of Captain Marvel’s history. The Supreme Intelligence had long known the Kree had reached an evolutionary dead-end, and its only hope as a species was to integrate other genetically compatible races with its own so as to revitalize the Kree's stagnant development. He had specifically chosen Mar-Vell due to his genetic make-up and had also chosen Rick Jones specifically because of the latent psychic potential he housed. It further arranged to have them both 'bond' by means of the Kree Nega-Bands, a process that was repeated or replicated throughout their history, because the Intelligence knew he couldn’t add Jones' brain to its collective organism directly until it was tempered by contact with a Kree brain such as Mar-Vell's. Using the unique Kree-bred flower called the Millennium Bloom, the Supreme Intelligence then proceeded to try to absorb both Jones' and Mar-Vell's brains, using their bodies as receptacles for its own consciousness in a direct assault against Earth. However, the heroes resisted and managed to escape, and Captain Marvel abandoned the Kree empire permanently. |||| |||| While back on Earth, Mar-Vell wandered independently for a time. He worked at an observatory, became involved with the Defenders for a day, and again teamed up with the Avengers against Thanos. Thanos’ corruption of his home, the moon Titan, pitted the Eternals against the world-computer ISAAC, and Captain Marvel helped the Eternals restore order. During this time, he fell in love with the Eternal’s Elysius, and they began a relationship that spanned both Titan and Earth and many shared adventures. |||| |||| Ultimately, Captain Marvel’s earlier exposure to the nerve gas proved cancerous, and the cancer turned malignant. Mar-Vell spent his last days on Titan, the moon of Saturn, surrounded by Elysius and his friends Mentor and Starfox. Many of his allies came to visit him while on his deathbed including the Thing, Spider-Man, Drax the Destroyer, and an ambassador of the Skrull empire (the greatest enemies of the Kree Empire) who awarded Mar-Vell with the Skrull medal of valor and stated that Captain Marvel was considered to be the greatest single enemy the Skrull Empire had ever known. He was also granted a posthumous honorary membership in the Avengers, and a monument was erected in his memory on Titan. |||| |||| His heroic legacy includes his son, Genis-Vell, conceived by Elysius who impregnated herself with Mar-Vell's cloned DNA, and Phyla-Vell, a daughter from an alternate reality whose history became folded into reality after a time warp. Monica Rambeau has also used the alias of Captain Marvel. |||| Mar-Vell is apparently plucked out of space/time after his battle with Nitro but before he starts to show signs of his illness. Although he appears healthy, Mar-Vell is made aware that his body harbors the cancer that will one day kill him. Nevertheless, Mar-Vell dons his Nega Bands in order to serve as the warden of the new Negative Zone prison. He is later called in to help the Pro-registration heroes who revived him, in the final battle of the Civil War; however upon seeing the chaos they are causing, he departs, to France, where he spends all of his time observing a painting of Alexander the Great in the Louvre and contemplates Alexander's similarities to himself. He is eventually called back to action, first to defend the museum from the supervillain known as the Cyclone who he readily kills, for murdering several people. He is eventually tracked down by S.H.I.E.L.D. agent Heather Santos, who tells him Tony Stark wants to have him return to his own timeline, and persuades him to take action. He then returns to New York, where he helps the Avengers defeat a giant robot. Simultaneously a woman he saved during the final battle of the Civil War, starts a cult which worships Mar-Vell, under the assumed name of Mother Starr. |||| |||| It has been implied that this Captain Marvel may in fact be a Skrull; at the same time that Skrull infiltrators strike S.H.I.E.L.D., S.W.O.R.D., the Baxter Building and a number of Stark Enterprises facilities, 'Mar-Vell' launches an attack on Thunderbolt Mountain. Brian Reed has stated that an eight-page story within the one-shot Secret Invasion: Who Do You Trust? will shed some light on what has happened to Mar-Vell between the final issue of his limited series and both Secret Invasion #1 and Thunderbolts. |||| |||| It was confirmed that 'Mar-Vell' was formerly a Skrull named Khn'nr, who received memory implants. Due to an error in the methods of Skrull scientists, the personality of Mar-Vell as well as all of Mar-Vell's memories prior to his Skrull captivity were retained in their entirety even after the psychological trigger was activated which was supposed to return him to his Skrull persona. It was further explained that most of Khn'nr's personality had accidentally been erased as a byproduct of the botched mental conditioning. Consequently, the Mar-vell persona remained defiantly dominant. When he learned the truth he decided to rebel against the Skrulls and protect Earth from their invasion. ||||"
3113,Multi-Man (DC),Duncan Pramble ,3113_20081026072454_char.jpg,,,None entered.
221,Lois Joanne Lane (DC)(Post Crisis),,221_20070219055426_char.jpg,,,"It was the Daily Planet reporter Lois Lane who gave Superman his name and inadvertently launched his career. Saved from what would have been a fatal plane crash by the mysterious flying man, she became determined to interview him. But Lois was baten out of an exclusive by new reporter Clark Kent, For years Lane and Kent were rivals, but they eventually fell in love. |||| |||| Shortly after they were engaged, Clark revealed his dual identity to his fiancee, and she realized the truth that she'd denied. Now married, Lois and Clark continue to work together for the Planet , the world little suspecting that her husband is actually Superman. |||| |||| Lois has also written a number of mystery novels."
2178,Ringo Chen,,,,,None entered.
3536,Tigra (Marvel),Greer Nelson ,3536_20060911043742_char.jpg,"Tigra possesses superhuman strength, agility, and senses.","Tigra suffers from conflicts between her human nature and her feline aspects.  Occasionally, she becomes violently hostile or over-amorous.","When policeman's widow Greer Nelson couldn't find a job, her old physics professor hired her as a lab assistant. When Hydra attempted to kidnap Dr. Joanne Tumulo, Greer leapt to her defense. Greer was fatally shot with an 'alpha radiation' pistol. Her mentor revealed that she was a member of a race of humanoids, mystically evolved from cats. She offered to save Greer, by making her one of them. Greer agreed. In a mystic ritual, a feline soul was bonded with her failing body.  The combined being resembled one of the legendary warriors of the Cat People, so she was named Tigra. Although able to return to her human form with the aid of an enchanted amulet, Tigra preferred her feline form and abandoned her previous identity. Although she has served with the Avengers and the West Coast Avengers, she briefly worked in the New York City police, using the pseudonym Greer Sorenson, in order to bring the Brethren of the Blue Fist to justice for its role in the death of her husband. |||| |||| During the Civil War, Tigra supported the registration act, although she expressed sincere concern about the fate of Captain America and the other heroes who opposed the Act and turned fugitive. |||| Subsequently as a registered hero and agent of S.H.I.E.L.D., she served as an instructor in Camp Hammond and resumed her relationship with Hank Pym, unaware that he was in fact a Skrull. |||| After beating a criminal gang including Jigsaw, Tigra was attacked at her home by The Hood and his fledgling team of villains. Tigra was made an example of their power: she was shot, severely beaten and had her cat amulet stolen - all while being filmed. The Hood threatened to kill her mother if she crossed them again. The Hood and his entire crew later reappeared at her apartment, demanding to know the location of the New Avengers' secret headquarters so they could exact revenge for a defeat at their hands. Tigra intentionally gave him information that led them into an ambush. She joined in the battle and personally beat down the Hood, saving the life of Iron Fist in the process. |||| Tigra continued to serve in the Initiative as a senior staff member of the central organization, and was the leader of the Arkansas Initiative team 'The Battalion.' She briefly fought alongside She-Hulk’s team of Lady Liberators as they battled Red Hulk. |||| After the end of the Skrull Invasion, Tigra learned that she had become pregnant by the Skrull posing as Hank Pym. Fearing she would give birth to a full-blown Skrull she decided to terminate the pregnancy, although during a fight with the cyborg clone of Thor (Ragnarok) her actions and sudden concern for her unborn child's well-being suggested that she might not be going through with the abortion and would instead end up giving birth to the child. |||| The arrival of Norman Osborn signaled the closure of Camp Hammond. Norman Osborn however had other plans for Tigra, having learned of her pregnancy from Trauma's files. Tigra explained to him that she had yet to make a final decision. Norman then rephrased his sentence to an order: either give the fetus now at five weeks pregnant or give the child when it is born. Norman wanted to study the child and use it to create a biological weapon. Needless to say, Tigra deserted and joined forces with Gauntlet, founding a new group named the Avengers Resistance with some former members of the New Warriors. |||| Behind the backs of her Resistance team-mates, Tigra began a campaign of revenge against the Hood for his earlier cruelty to her, singling out Percy Grimes (one of the Brothers Grimm), Razorfist and the Mandrill for harsh beatings. |||| Tigra is currently de-facto leader of the Avengers Resistance."
8169,Neutron (Marvel)(01),Unrevealed ,8169_20080103123924_char.jpg,"Neutron is an alien being whose race possess the inherent ability to absorb ambient electromagnetic energy into the cells of their bodies to enhance their physical strength as well as to augment their body's density, granting them an extraordinary degree of resistance to physical injury.",,"Neutron is a former member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire. Under his original Guardsman name of Quasar, he was amongst the first of the Imperial Guard encountered by the team of superhuman mutant adventurers known as the X-Men who sought to rescue the Princess-Majestrix Lilandra from her insane brother, then-Majestor D'Ken. Following the orders of their emperor, the Guard clashed with the X-Men and were on the verge of winning when the band of interstellar freebooters known as the Starjammers arrived to turn the tide of battle in the X-Men's favor. |||| |||| Quasar was later amongst those Imperial Guard members who allied themselves with the treacherous Shi'ar High Council member Lord Samédàr who was aiding an attempted coup of the Shi'ar throne by Deathbird. Even after the ploy was discovered, Quasar, like most of the other Guard members present, still chose to side with Samédàr against the X-Men who were defending then-Empress Lilandra. |||| |||| Later, after the formerly-exiled Deathbird had usurped the Shi'ar throne, Quasar was amongst those Imperial Guard members who clashed with the British team of costumed adventurers known as Excalibur and the team of interstellar freebooters known as the Starjammers over the fate of the then-bearer of the cosmic Phoenix Force, the alternate future daughter of the X-Man Jean Grey named Rachel Summers. |||| |||| During the war between the Shi'ar and Kree Empires, Quasar - under his new Guardsman name of Neutron - was part of a small team of Guardsmen who were charged with preventing the member of the Earth team of super-powered beings known as the Avengers named Quasar from retrieving the legendary Nega-Bands of the Kree warrior Captain Mar-vell, which had been stolen. Neutron has since had a long-standing grudge against the Avenger named Quasar, and once teamed up with the Russian super-being known as the Presence to seek his revenge. |||| |||| Neutron was also amongst those Imperial Guard members who defended Lilandra against an assassination attempt by the Kree Ronan the Accuser and his unwilling agents, the royal family of the Earth race known as the Inhumans. |||| |||| Following a meeting of the intergalactic council, Earth was declared a threat to the entire cosmos and consequently it was deemed to turn the planet into an intergalactic prison. Criminals from numerous alien races were teleported to Earth, among them the former Imperial Guard members who had allied themselves with Deathbird and Lord Samédàr all those years ago. These former Guardsmen had allied themselves with a lone member of the alien D'bari, calling himself Starhammer, who sought revenge on Jean Grey for the crimes of Dark Phoenix."
179,Dr. Jenet Klyburn,,179_20110912203942_char.jpg,,,"Became chief administrator of S.T.A.R. labs after Dr. Albert Michaels was found to be an agent of Skull. Dr. Klyburn is of great assistance to Superman, as well as other heroes. In addition to her duties at Metropolis' S.T.A.R. branch, Dr. Klyburn also works closely with the New York branch."
41325,Plastic Man (DC)(Earth-31 - DKR / All-Star),Patrick O'Brian ,41325_20110712132139_char.jpg,,,None entered.
